hotel_id,hotel_name,combined,hotel_site_id
ATLDK,Courtyard Atlanta Marietta/I-75 North,atldk-courtyard-atlanta-marietta/i-75-north,Marriott-ATLDK
ATLFR,Fairfield Inn & Suites Atlanta Marietta,atlfr-fairfield-inn-&-suites-atlanta-marietta,Marriott-ATLFR
ATLAM,Courtyard Atlanta McDonough,atlam-courtyard-atlanta-mcdonough,Marriott-ATLAM
ATLMD,Fairfield Inn & Suites Atlanta McDonough,atlmd-fairfield-inn-&-suites-atlanta-mcdonough,Marriott-ATLMD
ATLRO,Residence Inn Atlanta McDonough,atlro-residence-inn-atlanta-mcdonough,Marriott-ATLRO
MCNMD,Fairfield Inn & Suites Milledgeville,mcnmd-fairfield-inn-&-suites-milledgeville,Marriott-MCNMD
ATLSH,SpringHill Suites Newnan,atlsh-springhill-suites-newnan,Marriott-ATLSH
ATLZT,TownePlace Suites Newnan,atlzt-towneplace-suites-newnan,Marriott-ATLZT
ATLPT,Courtyard Atlanta Norcross/Peachtree Corners,atlpt-courtyard-atlanta-norcross/peachtree-corners,Marriott-ATLPT
ATLPS,Residence Inn Atlanta Norcross/Peachtree Corners,atlps-residence-inn-atlanta-norcross/peachtree-corners,Marriott-ATLPS
ATLPR,Fairfield Inn & Suites Atlanta Peachtree City,atlpr-fairfield-inn-&-suites-atlanta-peachtree-city,Marriott-ATLPR
ATLCP,Atlanta Marriott Peachtree Corners,atlcp-atlanta-marriott-peachtree-corners,Marriott-ATLCP
SAVPO,Courtyard Savannah Airport,savpo-courtyard-savannah-airport,Marriott-SAVPO
SAVSP,Residence Inn Savannah Airport,savsp-residence-inn-savannah-airport,Marriott-SAVSP
SAVAT,Aloft Savannah Airport,savat-aloft-savannah-airport,Marriott-SAVAT
SAVFN,Fairfield Inn & Suites Savannah I-95 North,savfn-fairfield-inn-&-suites-savannah-i-95-north,Marriott-SAVFN
SAVRH,Fairfield Inn & Suites Savannah SW/Richmond Hill,savrh-fairfield-inn-&-suites-savannah-sw/richmond-hill,Marriott-SAVRH
SAVSR,SpringHill Suites Savannah Richmond Hill,savsr-springhill-suites-savannah-richmond-hill,Marriott-SAVSR
CHAGO,"SpringHill Suites Chattanooga South/Ringgold, GA","chago-springhill-suites-chattanooga-south/ringgold,-ga",Marriott-CHAGO
RMGCY,Courtyard Rome Riverwalk,rmgcy-courtyard-rome-riverwalk,Marriott-RMGCY
CHARM,Fairfield Inn & Suites Rome,charm-fairfield-inn-&-suites-rome,Marriott-CHARM
ATLGR,SpringHill Suites Atlanta Alpharetta/Roswell,atlgr-springhill-suites-atlanta-alpharetta/roswell,Marriott-ATLGR
ATLFC,Aloft Atlanta Perimeter Center,atlfc-aloft-atlanta-perimeter-center,Marriott-ATLFC
SAVAK,"The Bohemian Hotel Savannah Riverfront, Autograph Collection","savak-the-bohemian-hotel-savannah-riverfront,-autograph-collection",Marriott-SAVAK
SAVDT,Courtyard Savannah Downtown/Historic District,savdt-courtyard-savannah-downtown/historic-district,Marriott-SAVDT
SAVCH,Courtyard Savannah Midtown,savch-courtyard-savannah-midtown,Marriott-SAVCH
SAVFA,Fairfield Inn & Suites Savannah Airport,savfa-fairfield-inn-&-suites-savannah-airport,Marriott-SAVFA
SAVFD,Fairfield Inn & Suites Savannah Downtown/Historic District,savfd-fairfield-inn-&-suites-savannah-downtown/historic-district,Marriott-SAVFD
SAVAB,Fairfield Inn & Suites Savannah I-95 South,savab-fairfield-inn-&-suites-savannah-i-95-south,Marriott-SAVAB
SAVMD,Fairfield Inn & Suites Savannah Midtown,savmd-fairfield-inn-&-suites-savannah-midtown,Marriott-SAVMD
SAVJW,JW Marriott Savannah Plant Riverside District,savjw-jw-marriott-savannah-plant-riverside-district,Marriott-SAVJW
SAVRF,Marriott Savannah Riverfront,savrf-marriott-savannah-riverfront,Marriott-SAVRF
SAVDV,Residence Inn Savannah Downtown/Historic District,savdv-residence-inn-savannah-downtown/historic-district,Marriott-SAVDV
SAVRI,Residence Inn Savannah Midtown,savri-residence-inn-savannah-midtown,Marriott-SAVRI
SAVSA,SpringHill Suites Savannah Airport,savsa-springhill-suites-savannah-airport,Marriott-SAVSA
SAVHD,SpringHill Suites Savannah Downtown/Historic District,savhd-springhill-suites-savannah-downtown/historic-district,Marriott-SAVHD
SAVIN,SpringHill Suites Savannah I-95 South,savin-springhill-suites-savannah-i-95-south,Marriott-SAVIN
SAVSH,SpringHill Suites Savannah Midtown,savsh-springhill-suites-savannah-midtown,Marriott-SAVSH
SAVAL,Aloft Savannah Downtown Historic District,saval-aloft-savannah-downtown-historic-district,Marriott-SAVAL
SAVLC,"Perry Lane Hotel, a Luxury Collection Hotel, Savannah","savlc-perry-lane-hotel,-a-luxury-collection-hotel,-savannah",Marriott-SAVLC
SAVAA,TownePlace Suites Savannah Airport,savaa-towneplace-suites-savannah-airport,Marriott-SAVAA
SAVTA,TownePlace Suites Savannah Midtown,savta-towneplace-suites-savannah-midtown,Marriott-SAVTA
SAVTX,"The Alida, Savannah, a Tribute Portfolio Hotel","savtx-the-alida,-savannah,-a-tribute-portfolio-hotel",Marriott-SAVTX
SAVWI,The Westin Savannah Harbor Golf Resort & Spa,savwi-the-westin-savannah-harbor-golf-resort-&-spa,Marriott-SAVWI
ATLHG,Residence Inn Atlanta Cumberland/Galleria,atlhg-residence-inn-atlanta-cumberland/galleria,Marriott-ATLHG
SAVSB,SpringHill Suites Statesboro University Area,savsb-springhill-suites-statesboro-university-area,Marriott-SAVSB
ATLKB,Fairfield Inn & Suites Atlanta Stockbridge,atlkb-fairfield-inn-&-suites-atlanta-stockbridge,Marriott-ATLKB
ATLSU,Courtyard Atlanta Suwanee,atlsu-courtyard-atlanta-suwanee,Marriott-ATLSU
ATLSW,Fairfield Inn & Suites Atlanta Suwanee,atlsw-fairfield-inn-&-suites-atlanta-suwanee,Marriott-ATLSW
ATLES,SpringHill Suites Suwanee Johns Creek,atles-springhill-suites-suwanee-johns-creek,Marriott-ATLES
TLHCT,Courtyard Thomasville Downtown,tlhct-courtyard-thomasville-downtown,Marriott-TLHCT
TFOFI,Fairfield Inn & Suites Tifton,tfofi-fairfield-inn-&-suites-tifton,Marriott-TFOFI
TFOSH,SpringHill Suites Tifton,tfosh-springhill-suites-tifton,Marriott-TFOSH
ATLNL,Courtyard Atlanta Northlake,atlnl-courtyard-atlanta-northlake,Marriott-ATLNL
VLDCY,Courtyard Valdosta,vldcy-courtyard-valdosta,Marriott-VLDCY
VLDFV,Fairfield Inn & Suites Valdosta,vldfv-fairfield-inn-&-suites-valdosta,Marriott-VLDFV
MCNCW,Courtyard Warner Robins,mcncw-courtyard-warner-robins,Marriott-MCNCW
MCNWR,Fairfield Inn & Suites Warner Robins,mcnwr-fairfield-inn-&-suites-warner-robins,Marriott-MCNWR
ATLWF,Fairfield Inn & Suites Atlanta Woodstock,atlwf-fairfield-inn-&-suites-atlanta-woodstock,Marriott-ATLWF
CHIAH,Courtyard Chicago Arlington Heights/South,chiah-courtyard-chicago-arlington-heights/south,Marriott-CHIAH
CHICM,Courtyard Chicago Midway Airport,chicm-courtyard-chicago-midway-airport,Marriott-CHICM
CHIMD,Fairfield Inn & Suites Chicago Midway Airport,chimd-fairfield-inn-&-suites-chicago-midway-airport,Marriott-CHIMD
CHIRM,Residence Inn Chicago Midway Airport,chirm-residence-inn-chicago-midway-airport,Marriott-CHIRM
CHIBG,Courtyard Chicago Bloomingdale,chibg-courtyard-chicago-bloomingdale,Marriott-CHIBG
CHIBD,Residence Inn Chicago Bloomingdale,chibd-residence-inn-chicago-bloomingdale,Marriott-CHIBD
BMIFB,Fairfield Inn & Suites Bloomington,bmifb-fairfield-inn-&-suites-bloomington,Marriott-BMIFB
BMIRI,Residence Inn Bloomington,bmiri-residence-inn-bloomington,Marriott-BMIRI
CHIBO,Fairfield Inn & Suites Chicago Bolingbrook,chibo-fairfield-inn-&-suites-chicago-bolingbrook,Marriott-CHIBO
CHIRK,Residence Inn Chicago Bolingbrook,chirk-residence-inn-chicago-bolingbrook,Marriott-CHIRK
CHIBL,SpringHill Suites Chicago Bolingbrook,chibl-springhill-suites-chicago-bolingbrook,Marriott-CHIBL
CHIOL,Aloft Bolingbrook,chiol-aloft-bolingbrook,Marriott-CHIOL
CHIKK,Fairfield Inn Kankakee Bourbonnais,chikk-fairfield-inn-kankakee-bourbonnais,Marriott-CHIKK
CHIBF,Four Points by Sheraton Buffalo Grove,chibf-four-points-by-sheraton-buffalo-grove,Marriott-CHIBF
CHISW,Chicago Marriott Southwest at Burr Ridge,chisw-chicago-marriott-southwest-at-burr-ridge,Marriott-CHISW
CHIBU,SpringHill Suites Chicago Southwest at Burr Ridge/Hinsdale,chibu-springhill-suites-chicago-southwest-at-burr-ridge/hinsdale,Marriott-CHIBU
CMPCY,Courtyard Champaign,cmpcy-courtyard-champaign,Marriott-CMPCY
CMPFI,Fairfield Inn & Suites Champaign,cmpfi-fairfield-inn-&-suites-champaign,Marriott-CMPFI
CMPRI,Residence Inn Champaign,cmpri-residence-inn-champaign,Marriott-CMPRI
CMPTS,TownePlace Suites Champaign Urbana/Campustown,cmpts-towneplace-suites-champaign-urbana/campustown,Marriott-CMPTS
CHIAC,AC Hotel Chicago Downtown,chiac-ac-hotel-chicago-downtown,Marriott-CHIAC
CHIAX,"Hotel Chicago Downtown, Autograph Collection","chiax-hotel-chicago-downtown,-autograph-collection",Marriott-CHIAX
CHIDX,"Hotel EMC2, Autograph Collection","chidx-hotel-emc2,-autograph-collection",Marriott-CHIDX
CHIAB,"The Blackstone, Autograph Collection","chiab-the-blackstone,-autograph-collection",Marriott-CHIAB
CHIAD,"The LaSalle Chicago, Autograph Collection","chiad-the-lasalle-chicago,-autograph-collection",Marriott-CHIAD
CHIDK,"The Talbott, Autograph Collection","chidk-the-talbott,-autograph-collection",Marriott-CHIDK
CHIYM,Courtyard Chicago at Medical District/UIC,chiym-courtyard-chicago-at-medical-district/uic,Marriott-CHIYM
CHIMM,Courtyard Chicago Downtown/Magnificent Mile,chimm-courtyard-chicago-downtown/magnificent-mile,Marriott-CHIMM
CHIWB,Courtyard Chicago Downtown/River North,chiwb-courtyard-chicago-downtown/river-north,Marriott-CHIWB
CHIFD,Fairfield Inn & Suites Chicago Downtown/Magnificent Mile,chifd-fairfield-inn-&-suites-chicago-downtown/magnificent-mile,Marriott-CHIFD
CHIFT,Fairfield Inn & Suites Chicago Downtown/River North,chift-fairfield-inn-&-suites-chicago-downtown/river-north,Marriott-CHIFT
CHIJW,JW Marriott Chicago,chijw-jw-marriott-chicago,Marriott-CHIJW
CHIDM,Chicago Marriott at Medical District/UIC,chidm-chicago-marriott-at-medical-district/uic,Marriott-CHIDM
CHIDT,Chicago Marriott Downtown Magnificent Mile,chidt-chicago-marriott-downtown-magnificent-mile,Marriott-CHIDT
CHIMA,Chicago Marriott Midway,chima-chicago-marriott-midway,Marriott-CHIMA
CHIAP,Marriott Chicago O’Hare,chiap-marriott-chicago-o’hare,Marriott-CHIAP
CHIMQ,Marriott Marquis Chicago,chimq-marriott-marquis-chicago,Marriott-CHIMQ
CHIOX,Moxy Chicago Downtown,chiox-moxy-chicago-downtown,Marriott-CHIOX
CHISR,Renaissance Chicago Downtown Hotel,chisr-renaissance-chicago-downtown-hotel,Marriott-CHISR
CHIBR,Renaissance Chicago O'Hare Suites Hotel,chibr-renaissance-chicago-o'hare-suites-hotel,Marriott-CHIBR
CHIRL,Residence Inn Chicago Downtown/Loop,chirl-residence-inn-chicago-downtown/loop,Marriott-CHIRL
CHIRN,Residence Inn Chicago Downtown/River North,chirn-residence-inn-chicago-downtown/river-north,Marriott-CHIRN
CHISN,SpringHill Suites Chicago Chinatown,chisn-springhill-suites-chicago-chinatown,Marriott-CHISN
CHINR,SpringHill Suites Chicago Downtown/River North,chinr-springhill-suites-chicago-downtown/river-north,Marriott-CHINR
CHICO,SpringHill Suites Chicago O'Hare,chico-springhill-suites-chicago-o'hare,Marriott-CHICO
CHIRZ,"The Ritz-Carlton, Chicago","chirz-the-ritz-carlton,-chicago",Marriott-CHIRZ
CHICC,Aloft Chicago Downtown River North,chicc-aloft-chicago-downtown-river-north,Marriott-CHICC
CHIAA,Aloft Chicago Mag Mile,chiaa-aloft-chicago-mag-mile,Marriott-CHIAA
CHIDY,"The Robey, Chicago, a Member of Design Hotels™","chidy-the-robey,-chicago,-a-member-of-design-hotels™",Marriott-CHIDY
CHILD,Le Méridien Essex Chicago,child-le-méridien-essex-chicago,Marriott-CHILD
CHILC,"The Gwen, a Luxury Collection Hotel, Michigan Avenue Chicago","chilc-the-gwen,-a-luxury-collection-hotel,-michigan-avenue-chicago",Marriott-CHILC
CHIGS,Sheraton Grand Chicago Riverwalk,chigs-sheraton-grand-chicago-riverwalk,Marriott-CHIGS
CHIXR,The St. Regis Chicago,chixr-the-st.-regis-chicago,Marriott-CHIXR
CHITX,"Hotel Zachary, Chicago, a Tribute Portfolio Hotel","chitx-hotel-zachary,-chicago,-a-tribute-portfolio-hotel",Marriott-CHITX
CHIWC,W Chicago - City Center,chiwc-w-chicago---city-center,Marriott-CHIWC
CHIWH,W Chicago - Lakeshore,chiwh-w-chicago---lakeshore,Marriott-CHIWH
CHINO,The Westin Chicago River North,chino-the-westin-chicago-river-north,Marriott-CHINO
CHIWI,The Westin Michigan Avenue Chicago,chiwi-the-westin-michigan-avenue-chicago,Marriott-CHIWI
STLCL,"Fairfield Inn St. Louis Collinsville, IL","stlcl-fairfield-inn-st.-louis-collinsville,-il",Marriott-STLCL
CMPDV,TownePlace Suites Danville,cmpdv-towneplace-suites-danville,Marriott-CMPDV
CHIDF,Courtyard Chicago Deerfield,chidf-courtyard-chicago-deerfield,Marriott-CHIDF
CHIDS,Chicago Marriott Suites Deerfield,chids-chicago-marriott-suites-deerfield,Marriott-CHIDS
CHIDR,Residence Inn Chicago Deerfield,chidr-residence-inn-chicago-deerfield,Marriott-CHIDR
CHICA,Courtyard Chicago O'Hare,chica-courtyard-chicago-o'hare,Marriott-CHICA
CHIFO,Fairfield Inn & Suites Chicago O'Hare,chifo-fairfield-inn-&-suites-chicago-o'hare,Marriott-CHIFO
CHIDG,Chicago Marriott Suites Downers Grove,chidg-chicago-marriott-suites-downers-grove,Marriott-CHIDG
PIAPE,Fairfield Inn & Suites Peoria East,piape-fairfield-inn-&-suites-peoria-east,Marriott-PIAPE
PIARP,Residence Inn East Peoria,piarp-residence-inn-east-peoria,Marriott-PIARP
STLTE,"TownePlace Suites St. Louis Edwardsville, IL","stlte-towneplace-suites-st.-louis-edwardsville,-il",Marriott-STLTE
MTOEF,Fairfield Inn & Suites Effingham,mtoef-fairfield-inn-&-suites-effingham,Marriott-MTOEF
CHIES,Sheraton Suites Chicago Elk Grove,chies-sheraton-suites-chicago-elk-grove,Marriott-CHIES
CHIEL,Courtyard Chicago Elmhurst/Oakbrook Area,chiel-courtyard-chicago-elmhurst/oakbrook-area,Marriott-CHIEL
CHIEM,SpringHill Suites Chicago Elmhurst/Oakbrook Area,chiem-springhill-suites-chicago-elmhurst/oakbrook-area,Marriott-CHIEM
STLFP,Four Points by Sheraton St. Louis - Fairview Heights,stlfp-four-points-by-sheraton-st.-louis---fairview-heights,Marriott-STLFP
DECDE,Fairfield Inn Forsyth Decatur,decde-fairfield-inn-forsyth-decatur,Marriott-DECDE
DECRI,Residence Inn Decatur Forsyth,decri-residence-inn-decatur-forsyth,Marriott-DECRI
MLIGB,Fairfield Inn & Suites Galesburg,mligb-fairfield-inn-&-suites-galesburg,Marriott-MLIGB
CHIGV,Courtyard Chicago Glenview/Northbrook,chigv-courtyard-chicago-glenview/northbrook,Marriott-CHIGV
CHIBC,Renaissance Chicago Glenview Suites Hotel,chibc-renaissance-chicago-glenview-suites-hotel,Marriott-CHIBC
CHIHP,Courtyard Chicago Highland Park/Northbrook,chihp-courtyard-chicago-highland-park/northbrook,Marriott-CHIHP
CHINW,Chicago Marriott Northwest,chinw-chicago-marriott-northwest,Marriott-CHINW
CHIWN,The Westin Chicago Northwest,chiwn-the-westin-chicago-northwest,Marriott-CHIWN
MDWFI,Fairfield Inn & Suites Joliet North/Plainfield,mdwfi-fairfield-inn-&-suites-joliet-north/plainfield,Marriott-MDWFI
MDWFS,Fairfield Inn Joliet South,mdwfs-fairfield-inn-joliet-south,Marriott-MDWFS
MDWTS,TownePlace Suites Joliet South,mdwts-towneplace-suites-joliet-south,Marriott-MDWTS
CHILS,Courtyard Chicago Lincolnshire,chils-courtyard-chicago-lincolnshire,Marriott-CHILS
CHILN,Lincolnshire Marriott Resort,chiln-lincolnshire-marriott-resort,Marriott-CHILN
CHISH,SpringHill Suites Chicago Lincolnshire,chish-springhill-suites-chicago-lincolnshire,Marriott-CHISH
CHIIS,Sheraton Lisle Naperville Hotel,chiis-sheraton-lisle-naperville-hotel,Marriott-CHIIS
CHIFS,Fairfield Inn & Suites Chicago Lombard,chifs-fairfield-inn-&-suites-chicago-lombard,Marriott-CHIFS
CHITL,TownePlace Suites Chicago Lombard,chitl-towneplace-suites-chicago-lombard,Marriott-CHITL
CHILY,The Westin Chicago Lombard,chily-the-westin-chicago-lombard,Marriott-CHILY
MWAFI,Fairfield Inn & Suites Marion,mwafi-fairfield-inn-&-suites-marion,Marriott-MWAFI
CHILK,Residence Inn Chicago Lake Forest/Mettawa,chilk-residence-inn-chicago-lake-forest/mettawa,Marriott-CHILK
MDWTJ,TownePlace Suites Minooka,mdwtj-towneplace-suites-minooka,Marriott-MDWTJ
MLIQC,Residence Inn Moline Quad Cities,mliqc-residence-inn-moline-quad-cities,Marriott-MLIQC
MLIEL,Element Moline,mliel-element-moline,Marriott-MLIEL
CHIMT,Four Points by Sheraton Mount Prospect O’Hare,chimt-four-points-by-sheraton-mount-prospect-o’hare,Marriott-CHIMT
MVNFI,Fairfield Inn & Suites Mount Vernon Rend Lake,mvnfi-fairfield-inn-&-suites-mount-vernon-rend-lake,Marriott-MVNFI
CHINP,Courtyard Chicago Naperville,chinp-courtyard-chicago-naperville,Marriott-CHINP
CHIFN,Fairfield Inn & Suites Chicago Naperville,chifn-fairfield-inn-&-suites-chicago-naperville,Marriott-CHIFN
CHIIL,Fairfield Inn & Suites Chicago Naperville/Aurora,chiil-fairfield-inn-&-suites-chicago-naperville/aurora,Marriott-CHIIL
CHIMN,Chicago Marriott Naperville,chimn-chicago-marriott-naperville,Marriott-CHIMN
CHINT,TownePlace Suites Chicago Naperville,chint-towneplace-suites-chicago-naperville,Marriott-CHINT
BMICY,Courtyard Bloomington Normal,bmicy-courtyard-bloomington-normal,Marriott-BMICY
BMIMC,Bloomington-Normal Marriott Hotel & Conference Center,bmimc-bloomington-normal-marriott-hotel-&-conference-center,Marriott-BMIMC
CHINB,Renaissance Chicago North Shore Hotel,chinb-renaissance-chicago-north-shore-hotel,Marriott-CHINB
CHIOS,Sheraton Chicago Northbrook Hotel,chios-sheraton-chicago-northbrook-hotel,Marriott-CHIOS
STLFO,"Fairfield Inn & Suites O’Fallon, IL","stlfo-fairfield-inn-&-suites-o’fallon,-il",Marriott-STLFO
STLTO,TownePlace Suites St. Louis O'Fallon,stlto-towneplace-suites-st.-louis-o'fallon,Marriott-STLTO
CHIAO,"The Drake Oak Brook, Autograph Collection","chiao-the-drake-oak-brook,-autograph-collection",Marriott-CHIAO
CHIOB,Chicago Marriott Oak Brook,chiob-chicago-marriott-oak-brook,Marriott-CHIOB
CHIBK,Residence Inn Chicago Oak Brook,chibk-residence-inn-chicago-oak-brook,Marriott-CHIBK
CHIMB,Le Méridien Chicago - Oakbrook Center,chimb-le-méridien-chicago---oakbrook-center,Marriott-CHIMB
CHIOT,Courtyard Chicago Oakbrook Terrace,chiot-courtyard-chicago-oakbrook-terrace,Marriott-CHIOT
MDWOT,Fairfield Inn & Suites Ottawa Starved Rock Area,mdwot-fairfield-inn-&-suites-ottawa-starved-rock-area,Marriott-MDWOT
PIACY,Courtyard Peoria,piacy-courtyard-peoria,Marriott-PIACY
PIADT,Courtyard Peoria Downtown,piadt-courtyard-peoria-downtown,Marriott-PIADT
PIAMC,Peoria Marriott Pere Marquette,piamc-peoria-marriott-pere-marquette,Marriott-PIAMC
PIAIL,Residence Inn Peoria,piail-residence-inn-peoria,Marriott-PIAIL
PIASH,SpringHill Suites Peoria,piash-springhill-suites-peoria,Marriott-PIASH
PIAFP,Four Points by Sheraton Peoria,piafp-four-points-by-sheraton-peoria,Marriott-PIAFP
SQIPR,Fairfield Inn & Suites Peru,sqipr-fairfield-inn-&-suites-peru,Marriott-SQIPR
STLPB,"Fairfield Inn & Suites St. Louis Pontoon Beach/Granite City, IL","stlpb-fairfield-inn-&-suites-st.-louis-pontoon-beach/granite-city,-il",Marriott-STLPB
UINQU,Fairfield Inn & Suites Quincy,uinqu-fairfield-inn-&-suites-quincy,Marriott-UINQU
RFDCH,Courtyard Rockford,rfdch-courtyard-rockford,Marriott-RFDCH
RFDRF,Fairfield Inn & Suites Rockford,rfdrf-fairfield-inn-&-suites-rockford,Marriott-RFDRF
RFDIL,Residence Inn Rockford,rfdil-residence-inn-rockford,Marriott-RFDIL
CHIAS,Aloft Chicago Schaumburg,chias-aloft-chicago-schaumburg,Marriott-CHIAS
CHIST,Chicago Marriott Suites O'Hare,chist-chicago-marriott-suites-o'hare,Marriott-CHIST
CHIRT,Residence Inn Chicago O'Hare,chirt-residence-inn-chicago-o'hare,Marriott-CHIRT
CHIAL,Aloft Chicago O'Hare,chial-aloft-chicago-o'hare,Marriott-CHIAL
CHISI,Sheraton Suites Chicago O'Hare,chisi-sheraton-suites-chicago-o'hare,Marriott-CHISI
CHIWA,The Westin O'Hare,chiwa-the-westin-o'hare,Marriott-CHIWA
CHICS,Courtyard Chicago Schaumburg/Woodfield Mall,chics-courtyard-chicago-schaumburg/woodfield-mall,Marriott-CHICS
CHIZS,Fairfield Inn & Suites Chicago Schaumburg,chizs-fairfield-inn-&-suites-chicago-schaumburg,Marriott-CHIZS
CHISB,Chicago Marriott Schaumburg,chisb-chicago-marriott-schaumburg,Marriott-CHISB
CHIRS,Renaissance Schaumburg Convention Center Hotel,chirs-renaissance-schaumburg-convention-center-hotel,Marriott-CHIRS
CHISM,Residence Inn Chicago Schaumburg/Woodfield Mall,chism-residence-inn-chicago-schaumburg/woodfield-mall,Marriott-CHISM
CHISG,SpringHill Suites Chicago Schaumburg/Woodfield Mall,chisg-springhill-suites-chicago-schaumburg/woodfield-mall,Marriott-CHISG
CHIFB,Four Points by Sheraton Chicago Schaumburg,chifb-four-points-by-sheraton-chicago-schaumburg,Marriott-CHIFB
CHIXS,TownePlace Suites Chicago Schaumburg,chixs-towneplace-suites-chicago-schaumburg,Marriott-CHIXS
CHIFP,Four Points by Sheraton Chicago O'Hare Airport,chifp-four-points-by-sheraton-chicago-o'hare-airport,Marriott-CHIFP
SPICY,Courtyard Springfield,spicy-courtyard-springfield,Marriott-SPICY
SPIFI,Fairfield Inn Springfield,spifi-fairfield-inn-springfield,Marriott-SPIFI
SPIRI,Residence Inn Springfield South,spiri-residence-inn-springfield-south,Marriott-SPIRI
SPISH,SpringHill Suites Springfield Southwest,spish-springhill-suites-springfield-southwest,Marriott-SPISH
CHISC,Courtyard Chicago St. Charles,chisc-courtyard-chicago-st.-charles,Marriott-CHISC
CHICR,Fairfield Inn & Suites Chicago St. Charles,chicr-fairfield-inn-&-suites-chicago-st.-charles,Marriott-CHICR
CHITP,Fairfield Inn & Suites Chicago Tinley Park,chitp-fairfield-inn-&-suites-chicago-tinley-park,Marriott-CHITP
CHINV,Residence Inn Chicago Naperville/Warrenville,chinv-residence-inn-chicago-naperville/warrenville,Marriott-CHINV
CHIWR,SpringHill Suites Chicago Naperville/Warrenville,chiwr-springhill-suites-chicago-naperville/warrenville,Marriott-CHIWR
CHIWK,Courtyard Chicago Waukegan/Gurnee,chiwk-courtyard-chicago-waukegan/gurnee,Marriott-CHIWK
